text,label
قیمت ال فرو نوروز دیجیکالا واقعا منطق صرفه هس .,2
* تعامل صوت تما زبان ، گویش مناطق موجود نمی‌باشد .,1
دوربین هواو MediaPad ۱۰ دوربین ۸ مگاپیکسل قرار داده_اس .,1
کار حافظه Memory Card ) ( جز Arcade Pack ) موجود نیس صور نیاز باید آنرا تهیه .,0
احتمالا من اولین مشتر با ، خرید علاوه قیمت غیر احتمال دستکار تو جعبه رو داره,0
تایپ پیامک گوش سخ .,0
دوربین طرز خیل عال توانا کنترل خطا رنگ دارد طور فقط مقدار خیل کم خطا رنگ بنف مناطق پر کنتراس چ می‌خورد .,2
صفح فوق‌العاده دوربین خوب داره عکس‌بردار خیل سریعه اینکه اتوفوکوس داره .,2
تن مشکل دوس قبلا گفتن خدا رو شکر واسه من ک پ اومده ، اینه موقع زیاد از استفاده میشه اصطلاح داغ میکنه ، کلید برگشت یه مقدار اذ میکنه کار نمیکنه !,0
کس ، دوس داره طبیع عکسا جالب بگیره اینکه یه دوربین کامپک خیل خوب داشته باشه ارز خرید داره شاید زیاد باشه .,2
دیگر امکانات معمولیه فقط اگه دا چراغ‌قوه خیل خوب می‌شد .,0
موسسه تحقیقات strategyanalytics داد حرف مورد درس نیس .,0
آقا من هفته میشه خریدم واقعا از راض .,2
همچنین عملکرد زوایا مختلف البته زیر نور آفتاب کاه نمی‌یابد .,2
سلا خدم همه دوستدار تکنولوژ !,1
بدین ترتیب حت بزرگنمایی بالا نیز می‌توانید سرعت شا پایین استفاده کنید .,2
دوربین کار رفته رو Xperia V ، دوربین ۱۳ مگاپیکسل سنسور Exmor R دیافراگ f / ۲ ٫ ۴ کاملا مشابه دوربین کار رفته رو Xperia T می‌باشد .,1
قبول کنین اپل یه چیز داره بقیه گوشی ندارن ، اون اپل بودنشه .,2
پل استیشن ۲ سیس کامپیوتر مختص سرگرم مزیت نسب پ س می‌تو وزن سبک ، اندازه کوچک قیم مناسب اشاره کرد .,2
کیف صدا : کیف TF هر دو عالیه ول صدا ۷۰۰ T نظر من مقدار صدا بلند ول اصلا محسوس نیس اختلاف خیل کمه ول کیف صدا ایپد کم بهتره .,0
گوش نور صفح تنظ . نمی‌شود,0
من دارم بینظیره تو خرید شک نکنید,2
۳ اینچ بازار حساب میاد مشکل مرگ ناگهان ارایه آپد کل حل باتر گوش شرایط کار شدید تن ۱ روز دوا داره نقطه‌ضعف هس راست خاطر ضد آب بودن آرام زیر بارون گوش استفاده کنید لذ ببرید ویژگ بسیار خوب دیگر داره بسیار سبک بودنشه خیل احساس خوب موقع کار منتقل میکنه وقت کار کردین با متوجه تما حرف  میشید ، موفق باشید,2
"غیر صور Siri ( صدا خان ) شما خواهد_پرسید : "" من نمی‌دان همسر شما کیس !",1
کلا کانن دار سامسونگ دا رنج قیم بالا کانن بخرید خیل بهتره حت توانا ک باشه,0
البته اگه گوشی موجود بازار رو عنو گوش « ایران » قبول داشته_باش !,1
ن می‌تو نقطه‌ضعف اصل تبل طراح ساخ دانس ، جا تبل امک قدر ، انتظار بیشتر می‌رف ول توسط سامسونگ برآورده نشد .,0
مثلا دایرک کال همون چیز گو رو نزدیک گوش می‌برید شماره طرف تماس میگیره ..,1
همین دوربین نور مناسب عکسا کیف محشر میگیره حال ماکرو فوق العادس یک دیگه معایب اینه سوژه متحرک عکسا خوب ثب نمیکنه هر چ تنظیمات ور رف درس نمیشه نمیشه ضمن تو زو اپتیکال بالا واقعا نویز زیاد داره چه برسه زو دیجیتال !,0
بدین ترتیب تبلت تولید نموده کاملا مناسب دان آموز دانشجو شمار می‌رود .,2
۸.,1
گوش خوبیه نظر من ارز خرید رو داره ول متاسفانه فلا نداره ول ارز خرید رو داره,2
پردازنده خوب داره .,2
می‌خواس بگ تما سایت نوشته‌اند نسخه ۴ ٫ ۰.۳ اندروید فارس اس ۲ منتشر نشده ول من آپد کرد نسخه آخرین ورژن اومد کاملا فارس هست بسیار عالیه .,2
باتری کم کم نظر میاد .,0
) بتونه کننگ محصولات رو ب نسب ضعف محصولات کنه .,0
متوجه میشید قیمت خیل پایین تره بقیه .,2
ویژگی برجسته نکسوس ۷:۱.,1
تبل ۱۰ اینچ کیف ساخ فوق‌العاده خوب ، ۳۲ گیگابا حافظه داخل ، سخت‌افزار بسیار قدرتمند ، دوربین جلو پ کیف البته استاندارد مقاوم برابر آب ضربه مسلما تبل ارزشمند محسوب می‌گردد .,2
بالاخره مقایسه دو موضوع باید ارک قیاس وجود داشته_باشند نظر من قیم بالا محصول جزو ارک محسوب نمی‌شود .,1
حالا باید منتظر ببین SX ۵۰ چکار میکنه .,1
حال کمینه نسب کانون نیز f / ۳ ٫ ۱ عکاس شرایط نور ضعیف بسیار خوب .,2
قسم بالا گوش دو عدد کلید وجود داره کلید اول سم راس Power کلید دو کلید NoteBook هست .,1
دوس گوش دو س کارته بزرگ برتر اون همین هس .,2
اگره فلا رو روشن کن بخوا یک عکس بگیر چشم طرف رو قرمز میکنه .,0
توجه داشته_باشید xperia sl گوش قیمت بیشتره پس باید نظر سخت‌افزار قوی باشه قیاس دو گوش اصلا درس نیس .,1
البته فوکوس خودکار حال زو کامل استفاده می‌کنید شرایط نور نامناسب دچار مشکلات نیز می‌شود .,0
HX ۳۰ v توانا ضبط ویدیو ۱۹۲۰ X ۱۰۸۰ p Full HD سرع ۶۰ فر ثانیه صدا استریو نیز دارد .,1
گوش ۱۶ گیگابا حافظه داخل دارد متاسفانه بدلیل عد کار حافظه جانب ، باید همین حافظه قناع نمود,0
فلا خود بسیار قدرتمند می‌باشد دیگر نیاز نیس یه فلا همیشه تو کیفتون باشه .,2
لاز ذکر سر G ۵۸۰ دارا Wi-Fi استاندارد ۸۰۲ ٫ ۱۱ b / g / n بوده بلوتوث نسخه ۳ ٫ ۰ نیز پشتیبان می‌کند .,1
نکته نگران‌کننده مورد xperia v مشکل مرگ ناگهان بعض آنهاس مشکل ارائه به‌روز رسان توسط شرک سون قابل حله .,1
فن‌آور باعث می‌شود هنگا نیاز ، گرافیک لپ‌تاپ صور خودکار بین کار گرافیک مستقل نوع On Board سویچ شود مصرف انرژ باتر نیز صرفه‌جو شود .,2
جمع‌بند هر حال ، تبلت هفته اول فرو ب ۳ میلیون دستگاه فرو رفته_اس ، نمی‌تواند تبل بد باشد .,2
طور لزوم ندارد دقیقا دستور یاد بیاورید عین بگویید .,2
گذشته معمولا پروژکتور داخل دوربین کیف بالا نداشتند معمولا باید نور اتاق حد خیل زیاد کاه می‌دادید می‌توانستید تصویر واضح مشاهده کنید .,0
می‌توانید هزینه بیشتر صرف کنید .,1
من واقعا نمی‌دون چنین استفاده معروف ، امک USB On-the-go تو گوشی شرکت نمی‌کنه .,0
البته حساس سنسور سنسور M ۵ ک می‌باشد دست‌ک نور ۵۲ لوکس حساس می‌باشد .,0
همین چنتا قابل اضافه‌شده مثل باتر به ، صفحه نما به ، دوربین به سیستم‌عامل جدید خیل مهمه .,2
واقع ابتدا انتظار چنین تبلت فوجیتسو نداشت فکر می‌کرد تبل کاملا متوسط طرف هست ، منصفانه یک بر تبلت ۱۰ اینچ موجود بازار آشنا شد .,2
امیدوار استفاده کرده باشین .,1
علاوه پور USB ۳ ٫ ۰ بهره می‌برد .,1
ز پخ فیل می‌تواند ۵ ساع ۱۵ دقیقه باشد .,1
گوشیه نقدشو خوند خیل یک‌طرفه خوب می‌شد مشکلات کم صحب می‌شد هرک نوشته رو اپل تعصب داره کل بنده خوبیه ول اینقدر گنده نیس طراح اینقدر تک نیس شما نوشتید امار نظر کاربر سا www .,0
مورد نا گذاری سون هم‌نظر خاص ندار .,1
ساختن چشمی اپتیکال پوش ۱۰۰ درصد مید دید کار نسبتا دوربین بالا می‌برد .,0
کلا سون اریکسون نسب پول هزینه می‌کنید گوشی خوب داره .,2
نکته خوب هنگا فیلم‌بردار می‌توانید سرع شا ، دیافراگ ، ایزو جبر نورده اختیار داشته_باشید خیل خوب .,2
سلا نظر من xperia sl بهتره,0
بعض دوس گفته بودن نگر آپد گوش آینده هستن .,1
هر نظر خوبه .,2
هرچند ابعاد کم بزرگ Ixus ۵۱۰ HS ول وزن ک دارد .,2
بعض وقت هنگ میکنه مجبور روشن کن برنامه مس نصب کرد,0
دوما : نورگیر بسیار ک می‌شود نور ک تصویر بسیار بی‌کیف شرایط .,0
عکاس فیل بردار عالیه ، سرع عملکرد خیل بالا داره ول میگن حافظه داخل ۱۶ گیگه من ب ۱۱ گیگ نمی‌بین .,2
تست انجام‌شده سیس خوب می‌تواند ۸۵ درصد لرز دس شما جبر کند سطح به دوربین Panasonic X ۹۰۰ M قرار گیرد .,2
گوش s ۲ یک گوشی فوق‌العاده بازار گوشی هوشمنده .,2
منصفانه نیس بگو ساخ Galaxy Note ۸ بی‌کیف نا امید کننده ، ول قرار گرفتن بین تبلت بر دنیا ، کم ضعیف .,0
لاز ذکر گیرنده aGPS تبل ، قابل دریاف امواج ماهواره GLONASS نیز دارد .,1
شارژده GPS لیتیوم شارژ دوربین باتر روشن حدود ۳۱۰ عکس می‌باشد ۳۴۰ عکس دوربین FT ۱ ک .,0
طراح ساختگوش Desire C جنس پلاستیک ساخته‌شده طراح جمع جور ، گوشه انحنا دار وزن ک گوش موجب می‌شود استفاده تن دس راحت امکان‌پذیر باشد .,2
ول دوربین حساب نکنید .,0
قیمت تو آمریکا گفته‌شده صددرصد میارزه .,2
دوربین مجهز فلا Pop-up قدرتمند برد موثر ۳ ٫ ۷  نیز هس .,2
چند مدت همسر من می‌گف یه گوش امک عال تو رنج قیم پایین اگه من می‌خرید .,1
زیباس بعد یه مد رنگ رو میره .,1
عملکرد ماکرو نیز عالیس دوربین شما اجازه فوکوس رو سوژه نزدیک ۱ سانتی می‌دهد .,2
من دستگاه تو نمایشگاه کار کرد .,1
نور فلشتون تنظ نباشه فوق‌العاده کامپیو عکساتون غیر عاد میفته .,0
دوربین حد معمول .,1
ضمنا انتخاب لقب شاهکار اعجاب‌انگیز ایفون زیاد جالب نیس چراکه ک انتظار نمیره .,1
ADATA رو حتما مقایسه کنید,1
کاملا کوچک راحت کف دس جا می‌گیرد .,2
ب شکایت ایراد ما دستگاه می‌گیر مربوط موارد می‌شود فاقد آن .,0
ول عجیبه بعد ماه شاید ب گذشتن تاریخ عرضه گوش هنوز one X + وارد بازار ایر نشده .,1
فقط یکم نسب سایر برند گرونتره ، ول عوض کارا امک بیشتر داره,2
باتر ۸۲۵ میل آمپر طبق استاندارد CIPA می‌تواند حدود ۳۸۰ عکس پشتیبان کند .,1
گوش خوبیه ول نوکیا بهتره .,0
زمینه انعطاف پذیریه os همین بس مرور ز کاربر بتواند حداکثر تواناییه سخت‌افزار بهره‌مند شود ، نگاه تخصصی بتواند مشکل دیوایس رفع رجوع کند !,1
نظر من بد ضعف گوش شکاف hdmi usb گوشیه اگه زیاد مجبور شارژ استفاده پور  باشید مطمئنا خسته تون می‌کنه,0
دنیا امروز یکنواخت اول رو تنوع می‌زنه اپل قیافه گوش حرف منو تکرار آینده حرف گفتن نخواهد_دا,0
کا HD full,0
اکنون iPhone ۴ s مجهز دوربین ۸ مگاپیکسل سنسور بسیار پیشرفته Backside illuminated CMOS لنز کمینه نسب کانون F / ۲ ٫ ۴ می‌باشد واقعا عال عمل می‌کند .,2
موقع جناب آقا جابز دنیا دیگه شرک اپل درخشنده شرک ساخ نیس !,0
توانا فیلم‌بردار Full HD نیز تقریبا همان رو مدل پیشین وجود دا .,1
مشکل داره ن باطر .,0
واقعا ممنون,2
اینکه پیکسل دیده میشه وضوح نداره صح نداره نو ۱ ۲ رنگ وضوح ک هس مقایسه مشهود میشه .۹: دشواری گوش نداشتن ال د اعل وضع نمیشه فهمید تماس اس اس امثال آمده باید حتما گوش رو چک کرد خبر .,0
دوربین مود عکاس خوب SR Auto ، Auto Program بهره می‌برد .,2
واقعا گوش بالا سیستم‌عامل فوق‌العاده کیف بسیار عال ظاهر زیبا واقعا قیمت مناسب نیس قیم راحت می‌شه یه یه حت گوش تبل ۷ اینچ اندروید خرید .,0
من انتظار کیف خیل بالا رو عکس گرف نقاشیه آبرنگه این‌که جزئ رو خوب می‌ده اصلا عکس طبیع نیس .,0
سلا من ال دار گوش متن رو می‌نویس امروز دس رسید رنگ مشک دیج کالا خرید فوق العادس صفحه نما عال اندازه بزرگو باریک عال تاج منو  ن ساع کار کردن یاد می‌گیر مشکل نداره .,2
• ورودی خروجی لحاظ پورت ، ۴۵۴۰ s بسیار کامل .,2
برخ برخلاف نظر کاربر عملکرد گوش رو ۴ همراه هنگ مشکل ب می‌کنند اطلاع نادرست اختیار علاقمند قرار می‌دهند .,0
دوربین حال تقد شا سرع ۱ / ۴۰۰۰ ثانیه عکاس داره .,1
ضمن اینکه نخستین هندی‌کم سنسور Exmor APS HD CMOS دارد .,1
مشخص سخ افزار مناسب کنار سیستم‌عامل ویندوز ۸ ، گوش گوش مناسب طرفدار گوشی ویندوز تبدیل نموده_اس .,2
البته هنگامی‌که والپیپر متحرک استفاده کنید ، محیط کم کند شده روان دیگر نخواهد_دا .,0
یک ضعف دوربین ، ضبط صدا هنگا زو اپتیکال حین فیلمبردار فاصله ۱۰ کار می‌کنه وقت میخواین عکس ماکرو بگیرین یک مشکل روبرو میشین لحاظ نرم‌افزار ، یعن چیز اس افکت ، سیاه سفید ، جور چیز ندارین,0
سلا حد انتظار پیش‌بین ظاهر نشد .,0
مشکل پلاسما مصرف برق اونه ظاهرا هنوز فول اچ د نیومده دو مشکل حل بشه دیگه واقعا حرف گفتن نمی‌گذاره .,0
من تبل خرید مه نکته اینکه نظر من باطر ضعیف بعد ماه استفاده تبل حال تبل رفقا پیشنهاد می‌کن تبل نخرید cpu فقط اسم چهار هسته نسب ایسوس سامسونگ واقعا ضعیف عرایض بنده فقط وقت متوجه می‌شوید عمل کارا تبل یک دو برند معتبر مقایسه کنید هر مقایسه انتخاب خودتونه شاید به باشه کم صبر کنید یه تبل به بخرید .,0
مورد عملکرد سرع اجرا برنامه فعلا خوبه کل نسب قیمت واقعا می‌ارزه,2
صفح سریع باز شده ، مرورگر بسیار رو بوده Adobe Flash طور کامل پشتیبان می‌شود .,2
iPhone ۴ امک دا چیز شده_بود مشکل ده .,0
طراح بسیار جالب داره ، دارا سرع انتقال عال ، نر افزار کارامد پشتیبان یو اس ب ۳ هس امک کنار گارانت سازگار می‌تونه تضمین‌کننده کیف هارد باشه ..,2
سلا قبل هر چیز مدیر سا خسته نباشید میگ باب سا خوبشون من کلیه نقد رو نسب گوش رده خود خوند ببینید اگه قراره نقاط ضعف قو بزارین باید همه گوشی بزارین گوش هیچ فرق نئو نداره .,1
بنابراین علاوه ویژگ بسیار واید بودن ، ویژگ بسیار سریع بودن مجهز می‌باشد .,2
نظر من توجه امکانات قیمت خیل مناسبه .,2
خوشبختانه عمل Pinch to Zoom کاملا سریع رو صور می‌گیرد .,2
پ صفحه نما ، متالیک دارد کم شبیه فلز برس داده‌شده نظر می‌رسد حدود اثر انگ ن می‌دهد .,0
کلمه بگ واقعا عالیه .,2
خیل عال من خو اومد همیشه کار سامسونگ عال,2
ول گوش کیف دوربین مراتب بالا روون تره .,2
لحاظ امک چیز گوشی گرون قیم ک نداره ( مثل desire hd .,2
سال پ C ۲ - ۰۳ دس صفحه کلید خیل صدا می‌کرد خشک فکر می‌کرد مشابه اونه ول اصلا اینطور نبود .,2
نمیدون htc ک میخواد رو گوشی باتر قو بذاره,2
حت زیر نور آفتاب تصویر کاملا واضح می‌باشد .,2
نور کنار باعث می‌شوند کارکردن Sleekbook فضا خارج زیر تاب دو آفتاب ، مشکل باشد .,0
حت عکس ایزو ۳۲۰۰ خیل اوضاع بد ندارند .,2
دوربین قوی‌تر داشته باشه ۲. قدر بیشتر داشته باشه ۳.,1
فوق‌العاده زیبا کیف ول سخت‌افزار قو صفحه نما فوق‌العاده عیب بزرگ داره !,0
مشکل اینه وقت هارد رو وصل می‌کن ۲ بیپ می‌کنه مدا چشمک می‌زنه ول وصل نمی‌شه ( این‌طور سرچ کردن فهمید مشکل ضعیف بودن سیمکش داخل دارن خیل جد نیس سریع درس می‌شه ) زنگ زد سازگار ، اول گفتن مشکل نیس سریع حل می‌شه وقت بردم تعمیر نه‌تن هزینه بررس ( !,0
ظرف بعض ذخیره موسیق آیپاد شافل ، ۲ GB ممکن دسترس کاربر ظرف کم باشد .,0
سرع وا فا .,1
محاله تو محدوده قیم بشه دوربین امک رو پیدا کنید .,2
زمان هنگا تاریک بخواهید گوش رو شارژ بزنید چراغ نشان‌دهنده وضع شارژ کناره قاب گوش می‌تابد همچنین هنگا لمس علام بک ..,1
نباید هیچ انتظار  دا .,0
سم راس گوش کلید پاور ، کنترل صدا شا قرار گرفته‌اند .,1
فکر می‌کن آخرین بار چنین چیز رو ۵۰۰ D دیده_بود .,1
طراح ساختال‌ج سع نموده طراح مدل جدید ، تغییرات جه بهبود ایجاد نماید .,2
فقط دکمه سخ افزار .,1
س کارت قرار گرفته رو گوش می‌توانند باند مخابرات ۲ G پشتیبان کنند استفاده قابلیت شبکه ۳ G فقط رو سیم‌کار اول فراه .,0
تایپ با راح .,2
نظر من کسان دنبال گوش امک کاف قیم مناسب هستند به انتخاب سرع پردازنده سر galaxy سامسونگ اصلا حد گوش نیستند خرید شک نکنید .,2
"باسلا من ۵ ماه میشه گوش رو دار سرع گوش درحد متوسط ودکمه سخ افزار سرع کار ک می‌کنه دوربین بدنیس بازی رو خوب اجرا میکنه مثلا من بازی DEAD TRRIGER ,DON ۲ ,REAL RACING ۲ وچند باز اچ د دیگه رو ریخ اونار خوب اجراکرد .",2
دوربین ۸.,1
چند نکته بسیار مه وجود دارد شده‌اند Retina MacBook Pro باید بدانید : اول اینکه پردازنده حافظه RAM کاملا برد دستگاه لح رابطه امک ارتقا آن وجود ندارد .,0
من زیاد نمی‌پسند البته نظر شخصیه دیدگاه تخصص نداره بخوا زمان گوش بخر گوش اولو سو چهار امکانات خواهد_بود خیل من درد من نمیخوره پس یه کاربر معمول گوشی اندروید قیم هس بسیار کار امد تره .,0
امیدوار آینده Siri بتواند صور Offline باید طریق ۳ Wi-Fi شبکه متصل باشید .,0
سخت‌افزار البته ضعیف داره نسبتا من نسب قیم رو عرض کرد کل فکر نمی‌کن خیل آد رو راض نگه داره,0
خیل خوب,2
جا فوکوس خودکار مربوط می‌شود ، دوربین سریع فوکوس خودکار ندارد کم طول می‌انجامد بتواند سوژه وضوح بالا نما دهد .,1
جمع‌بند صفحه نما کیف ، شفاف روشن Infinity جانشین عال Transformer Prime تبدیل کرده_اس .,2
بازی من رو نصب کرد Need For Speed Most Wanted PES ۲۰۱۲ Dead Trigger FullHD خیل بازی دیگه راح اجرا میکنه .,2
من واقعا راض باید بگ تو تولید سال ۲۰۱۲ بعد هیچ کدو مشکلات دوس گفتن رو نداره ، ورژن نرم‌افزار اندروید گوش منکه ۲ ٫ ۳.۴ هس اصلا مشکل اینجور رو ندید !,2
-- ترابا فضا بدون نیاز آداپتور -- حداکثر سرع انتقال داده ‍‍پنج گیگاب ثانیه = ۶۲۵ مگابا ثانیه ( دق کنید اکثر هارد اکسترنال موجود بازار حداکثر سرع حدود ۶۰۰ مگاب دارند معادل ۷۵ مگابا ثانیه .,1
ول تصحیح خیل مانند قیمت چ نمیاد تفاو چندان نمی‌کنن فقط مدل TX مدل T سبک تره اون عل کاه وزن باطریشه باعث کاه ز مکالمه ، ز انتظار ظرف باتر شده ول پیشنهاد من کسا میخو یک دو مدل رو بخرن خریدن مدلT هس مقرون صرفه تره .,1
جمع بندیدر مجموع نوکیا توجه ابعاد اندازه صفحه نما رنگ‌بند متنوع ، توانسته گوش تقریبا زیبا ارمغ بیاورد .,2
موضوع هنگا پرین عکس بسیار قابل‌مقایسه .,1
سلا دوس من گوش اینطور هم خود backمیکرد مشکل گوش نیس شرک کار رو انجا داده خیل گوش فشار نیاد من گوش رو برد نمایندگ وبرا درست کرد ولب کل خیل خیل خوبیه,2
سایز سنسور بزرگ سایز ۱ / ۲ ٫ ۳ اینچ رو دوربین کامپک معمول استفاده می‌شود ساز حد ۷ ٫ ۴ X ۵ ٫ ۵ میلی دارد .,1
سوپر زو فوق‌العاده عال,2
تو اجرا سنگین بازی یه ذره ک نمیاره .,2
نظر من دارد بسیار زیاد داره رنج دوربین بهتر وجود وزن,0
البته لاز ذکر خواندن متن صفحه نما مقدار سخ پایین بودن تراک اینجا مقدار می‌آید .,0
دو بلندگو کیف استریو لذ موسیق رو حس کنید اندروید استفاده‌شده خوب زب فارس پشتیبان می‌کنه من حال ندید هنگ کنه سرع قابل ملاحضه داره البته نسخه ۴ ٫ ۱ تبل آماده‌شده هم‌اکنون نسخه هند اون منتشر شده نصب اون سرع دستگاه بالا می‌رود نظر کار پردازش ر س پ یو مطمئن باشید پس همه چیز خوب برمیاد کمبود احساس نمیشه جالب چیز توجه منو خود جلب کرد ج پ اس اونه فوق‌العاده قو عمل می‌کنه ک ۱۰ ثانیه وصل میشه حت داخل خونه سقف پوشیده دق بالا عمل می‌کنه نیاز نیس حتما محیط باز باشید .,2
عرض سلا وخسته نباشید شرک د ج کالا دوربین فوج دس رسیده واقعا دوربین خوب کیف هس .,2
این GPS نداره .,0
هم‌فکر میکنین ب کنین گوشی Full HD صبر اشتباه می‌کنید !,0
یک دو روز آینده یه خورده دیگه رو تس انجا می‌د مرحله مرحله تو همین جا براتون کامن می‌زار .,1
تازگی اچ ت س داره نادرست عمل می‌کنه .,0
بازی نیز همگ دارا زب انگلیس می‌باشند ، جز تعداد محدود بازی فقط مختص کشور ژاپن بوده آن‌جا ساخته_می‌شوند ریجن دیگر موجود نیستند .,1
ن امیدوار نقد منصفانه شما عزیز کاربرد بوده باشه به انتخاب رو داشته_باشید .,1
سیستم‌عامل خود ، پیشرفت چشمگیر نسب نسخه پیشین داشته_اس HTC قرار دادن جدید رابط کاربر نا Sense ۴ ٫ ۰ بهبود دو چند کرده_اس .,2
صفحه بزرگ دیگه گوش نیس .,0
ابعاد گوش خیل جمع جور نیز سادگ حمل نقل می‌افزاید .,2
دوس قلم داره به چیزه تبل من نزدیک ۲۰ روزه دارم بسیار رو خوش‌دس ول یک جنس بدنه نسب ایپد ضعیفه ول ارز خرید داره,2
نوکیا دیگه سایر رقاب دیگه شده .,0
سلا من هفته میشه گوش رو گرف هر نظر عال هست تو خرید شک نکنید,2
همچنین ویژگی مدل ۲۱۱ پشتیبان کامل زیرنویس فارس نما مناسب امک تنظ باعث شده مدل مدل قبل متمایز گردد .,2
تن مورد خو نیامد سرع نسبتا کند ورود مود Live view,0
چیپ گرافیک Adreno ۲۰۳ نیز عملکرد متوسط پرداز اجرا هنگا گرافیک بازی دارد .,0
جنس بدنه زیاد راض نیس زود لک میشه من مدا باید دستمال دس باشه پاک کن .,0
چالش بار بزرگ انتخاب بین دو ( آیپاد تاچ - آیفون ) مواجه !,0
پردازنده اون تک هسته هس کسان می‌خواهند باز سنگین اجرا کنند اون کند سرع ن داده_می‌شود دوربین اون ۳ ٫ ۲ هس نظر من گوش رو نباید دوربین خرید مگه چقدر می‌خواید اون عکس بگیرید کل کسان گوش دو س کارته لاز دارن خیل خوبه .,2
پ لنز نیز سنسور تصویر ۱۴ مگاپیکسل دوربین قرار گرفته هرچند نوع CCD ول رزولوشن بالا ارائه می‌دهد شرایط نور خوب می‌توانید عکس بسیار کیف تهیه کنید .,2
باز تکرار دشواری گوشی نکسوس یعن نداشتن شیار کار حافظه حافظه داخل ک,0
بعلاوه جلوه Perspective Fish Eye وجود دارد .,1
عجیبه برخ دوس برخلاف نظر عملکرد کاربر گوش رو آندروید ۴ همراه هنگ مشکل ب می‌کنند اطلاع نادرست رو اختیار علاقمند قرار می‌دهند .,0
هسته کم‌مصرف زمان فعال می‌شود Nexus ۷ حال انجا کار سبک مثل تماشا ویدئو مرورگر اینترن باشد .,1
حداکثر روشنا پنل چند زیاد نیس وقت موضوع کنار براق بودن نمایشگر نظر می‌گیر نتیجه می‌رس نوت‌بوک مناسب استفاده محیط غیر مسقف نمی‌باشد روز نور .,0
خوب هرچ بگ کمه .,2
NX ۱۰۰۰ پیچ تنظ دا .,1
تبل خوبیه ول واقعا قل کارا خوب داره میشه گف به تبل سامسونگ هست ول بین رقبا ضعف زیاد داره,1
عنو گوش تلفن همراه چنین ویژگی فن‌آوری خیره‌کننده ، Galaxy S II Plus گوش آسان جمع‌بند اظهار نظر .,2
فکر می‌کن دوربین خیل خوب باشه امک !,2
گاه اوق موقع اس اس دادن استفاده wifi هنگ میکنه .,0
"نمایشگر ۳ اینچ بسیار کیف XtraFine TruBlack نیز کیف ۹۲۱ , ۰۰۰ نقطه ارایه می‌کند .",2
دوربین نسب ۶۰۰ d خرید مخصوصا اولیه انتشار .,0
بنابراین سرع فوکوس خودکار ۳ ۵ R نیس .,0
نسخه تاریخ آخرین نسخه آندروید می‌باشد بازار عرضه‌شده سیستم‌عامل فوق‌العاده قدرتمند حرفه روز به‌روز فراگیر می‌شود .,2
HX ۵۰ v مجهز GPS Wi-Fi داخل هس .,2
گوش خوبیه ول صفحه‌نمایش ضعیف,1
نظر س پ یو ، حافظه ر ، دو کارته همز بودن بسیار عالیه ( نسب قیم ول ایراد بزرگ داره اصلا قابل چشم‌پوش ضعیفشه,0
نیز نظر داشته_باشید توجه بهره‌گیر دو لنز ۲۵ میلی‌متر توانا زو ۱۰ برابر ، عملکرد عکاس آن تقریبا مشابه .,1
لنز دوربین خیل می‌ٱفته لک زود .,0
تن عیب دارد موقع استفاده صدا نسبتا زیاد دارد .,0
هر حال گوش بسیار خوبیه حت اگه قیمت بشه بالا ۴۰۰ هزار تو باز ارز خرید رو داره .,2
بدین شکل شما راحت قادر نصب Windows ۷ استفاده قابل بو نمودن کامپیو طریق پور USB بدون نیاز درایو نور می‌باشید .,1
سلا من باید نکته رو تو نظر قبل اصلاح کن اون اینکه بجا درایور اثر انگ ( finger print ) اشتباه نو درایور بلوتوث .,1
همچنین وجود پشتیبان گوش Wi-Fi ، ۳ G ، Edge GPRS همچنین سخت‌افزار مناسب صفحه نما بزرگ وضوح بالا ، مرورگر اینترن گوش یک کار لذت‌بخ تبدیل خواهد_شد .,2
من قصد خرید یه سوپرزومه عال رو دار خیل مورد دوربین تحقیق کرد کیف عکس گرفته‌شده خیل خوبه حت به یه دوربین ۱۲ مگاپیکسل مورد سرع لنز هم‌فکر نمی‌کن سرعت ک باشه آخه تو یه سا خارج زده_بود ۱۳ عکس ثانیه میگیره نمایشگر مشکل حل‌شده .,2
پ دوربین بلندگو پایین گوش قرار گرفته مک بالا !,0
این‌که قیمت اندازه padfone ۱ هس خیل عالیه .,2
پشتیبان تبل تمام تکنولوژی اتصال اینترن مانند ۳ G ، Wi-Fi .,1
"سرع عال پردازنده فوق‌العاده قدرتمند, ول کیف دوربین جلو نسب کیف تبل یه ک پایینه تو ذوق میزنه .",2
ما س ندار,0
امیدوار نسخه تک سیمکارته گوش شارژ بیشتر نگه می‌دارد ، آنه رنگ متنوع مخصوصا سفید وارد کشور شود .,2
هر صور همه چیز دوربین گوش خیل خوب .,2
توجه قیم بودن گلکس اس دووس ( دوس کار ) نسب اون امک بالاتر داره صرفه تره,2
البته تفاوت خصوص دستگیره قسم پشت دوربین دیده_می‌شود هر سه ابعاد کاملا کوچک دستگیره نسبتا بزرگ خوب دارند .,2
من گالکس ا س تقریبا قیمت مقایسه کرد باز اکسپریار خیل ب می‌ارزه گالاگس ا س مشکلات داره مثل کیبورد اسمس .,1
همین دلیل لاز گوش مرتبا تمیز کنید .,0
کل گوشیه خوبیه خرید پشیمون نمیشین !,2
